month,simulation_id,traditional_salary,ai_salary,lambda_shock
15,18,4662.797401794638,5865.9749872870925,0.19669886978024279
16,18,4580.379026449622,5851.0992326182095,0.1985199395534688
17,18,4543.661144189168,5837.47705684413,0.16586897304687379
18,18,4549.8018024284665,5862.331845331901,0.18411327526115162
19,18,4540.556084559918,5874.116437901045,0.24678383210762278
20,18,4408.549212708803,5800.1553148914245,0.2661241451632673
21,18,4430.505739302094,5818.669160427475,0.2659811639379732
22,18,4297.276457297996,5797.214917416005,0.2764569351741635
23,18,4160.3529257008795,5772.837977670319,0.2797544064605246
24,18,4163.77746105325,5749.857197966697,0.2185527108749344
25,18,4109.3518448338355,5754.144380283126,0.2170244767460734
26,18,4073.314703530959,5741.0847789608615,0.17479786553781818
27,18,4044.1515665861602,5741.319294203507,0.24236313568027043
28,18,4058.9317131885396,5748.341967547239,0.22247505378659788
29,18,4013.8453010529265,5771.867150706334,0.16481680579283464
30,18,3929.439165815358,5743.4725461751295,0.17791228524602876
31,18,3931.7200463853396,5741.104622608847,0.15265590997105352
32,18,3922.4806526070056,5756.439402548594,0.16708291111692108
33,18,3836.8920043822295,5730.612137943349,0.1237612301008422
34,18,3854.6790007956415,5739.407857870472,0.13690360200490678
35,18,3773.3267785560956,5743.333627519272,0.07147600903573269
36,18,3708.9928087679477,5725.069390198172,0.05515188292204744
37,18,3738.3268028752896,5741.808902155329,0.04685312337802758
38,18,3748.636425850664,5728.609096388842,7.801875794184732e-05
39,18,3809.0762159137266,5756.489977721322,0.0018978411839797558
40,18,3838.372688015926,5770.579415149735,0.07310088119085292
41,18,3828.5225693071684,5760.617083463042,0.01885754324508497
42,18,3789.3326808096704,5758.266676226361,0.06637898870037084
43,18,3794.1205181502432,5733.733681857424,0.04863523950090181
44,18,3757.738238384434,5717.5577291568125,0.0063590867780711005
45,18,3729.931386279404,5729.654944065555,0.0
46,18,3715.6464670552123,5748.894558196547,0.03641999187308056
47,18,3807.334160140256,5815.244964080111,0.1428968982136859
48,18,3804.662085054044,5819.3094132498345,0.10486806559204974
49,18,3847.901106482862,5857.924628366766,0.20890693727876108
50,18,3967.042829292147,5867.452836399277,0.16300401815648272
51,18,3996.555535812355,5875.860279586154,0.25136056885809943
52,18,3979.4075541995358,5910.617497147939,0.22605588358109535
53,18,3849.22444193944,5901.952512638175,0.208945532599769
54,18,3818.367625755947,5925.524836536596,0.2089990456204371
55,18,3831.4960940282476,5956.3498570789925,0.18810380419672834
56,18,3877.3817582983497,5991.175138480934,0.1817591675028584
57,18,3847.64998854801,5993.798854584562,0.22879569695445345
58,18,3856.395626547494,6000.207439430545,0.273920444409251
59,18,3795.76965327266,5954.23486297869,0.33002089002728163
0,19,5268.102461362335,5977.715862907841,0.449
1,19,5229.5580621265235,5962.6155914258725,0.35155450056930515
2,19,5086.83064092854,5926.427264720725,0.42865686266548736
3,19,4910.841223294855,5884.927462779051,0.49940789851789774
4,19,4887.979302781429,5898.181625477386,0.44156070070299097
5,19,4838.754801592255,5897.283918591153,0.44880268793892336
6,19,4734.291155170704,5898.345794902977,0.41174973100061446
7,19,4725.61779997762,5921.528783017035,0.37000439001713803
8,19,4612.621358373994,5929.545941954371,0.3276012614050714
9,19,4625.0626931480065,5933.471738445089,0.3402479784055782
10,19,4549.277169073262,5912.141202270098,0.35674108838333846
11,19,4481.924470366235,5872.788140108956,0.1546945300688058
12,19,4413.231866529216,5879.798405777205,0.13977978225484722
13,19,4344.446218999601,5865.832997983699,0.015555571085078657
14,19,4457.462126465135,5935.58144411387,0.026695621338662073
15,19,4535.186823733203,6004.104032720577,0.06947236676770385
16,19,4459.259782204703,5959.552540249369,0.0539390502742935
17,19,4501.659804792863,5990.309442874904,0.10449684078619681
18,19,4491.231096352569,5998.026333383213,0.09684845055357624
19,19,4439.827922808618,5982.902024253483,0.09630828709564704
20,19,4546.243073329141,6010.1245036740675,0.13164353437482063
21,19,4449.6368846610085,5979.261707697495,0.15816538853857798
22,19,4349.129955352213,5964.197058825353,0.17203596966567994
23,19,4194.813207499097,5922.220965349174,0.22136046178222057
24,19,4171.289323525219,5927.695216409779,0.18681695186914382
25,19,4042.434163794495,5891.370638938527,0.18684353141060983
26,19,3944.22294139409,5859.710634830637,0.28620338615666224
27,19,3895.5187771156557,5865.061874218918,0.30635001185818983
28,19,3881.440064159609,5861.676334932908,0.2223739571673131
29,19,3919.3747866406056,5876.511834968002,0.22148218023117877
30,19,3847.9247689490676,5847.476988470136,0.24905100785964443
31,19,3807.125201412146,5817.0964409057115,0.28266236530022965
32,19,3730.368936154739,5812.453178635117,0.2868913662680298
33,19,3692.081519102184,5781.919275539736,0.3552340914995192
34,19,3623.0114672045484,5733.1747236227275,0.3910979742714997
35,19,3626.259253855373,5718.001194944255,0.4008142533147524
36,19,3718.2661186750033,5790.131260644161,0.2690203412995303
37,19,3541.3579532764047,5726.0981305160185,0.23909570250254955
38,19,3523.3564033840125,5728.54058002911,0.19269118746424096
39,19,3525.111283208674,5733.955694020624,0.09786422559732548
40,19,3553.446891996207,5762.32575705713,0.12782604127616892
41,19,3437.6057697924334,5700.445779896483,0.16522556581827433
42,19,3406.298743993947,5691.574710501551,0.13902386395896366
43,19,3397.2804063938593,5675.809782551398,0.19365694729234006
44,19,3462.8065086939996,5694.968070780743,0.1976104787779027
45,19,3449.632169445571,5680.272444153712,0.30521247958844966
46,19,3411.1562813233686,5675.447324256275,0.3689959507583884
47,19,3315.8441395766654,5628.6727200551,0.3203250604435384
48,19,3293.069434912767,5655.792117052228,0.22724810365579798
49,19,3204.6559277880333,5637.590344361987,0.2205505128552214
50,19,3212.859036970433,5602.735867019034,0.23481271461170408
51,19,3147.9224709923387,5574.68073992763,0.20737262181370703
52,19,3095.523750275004,5576.18218618719,0.20889338478550626
53,19,3125.865708545348,5571.1078962407755,0.2660290564009891
54,19,3053.3206289020795,5552.160526390572,0.2836056254272734
55,19,3006.2765416325838,5528.182766098822,0.2849619012033769
56,19,2989.4241126931643,5536.704694673102,0.27334291263696725
57,19,2995.7195137071626,5558.72129934754,0.32903979956332763
58,19,3011.4227542081735,5569.321952917569,0.1992961679110108
59,19,3010.0645389729098,5548.952395620271,0.14718305458584302
0,20,5268.102461362335,5977.715862907841,0.449
1,20,5103.878723007645,5919.440003302641,0.4994564199654732
2,20,5028.352932479576,5914.075357895085,0.548937018923927
3,20,4980.933772922546,5918.618310103839,0.6278214230010954
4,20,4975.6353175984195,5905.596260979957,0.6364935518383689
5,20,4826.582766269579,5872.8200124703435,0.6836210277387358
6,20,4721.152063742638,5833.923158762572,0.6057139514781836
7,20,4664.927843369079,5822.201484469671,0.6501769297136706
8,20,4524.693267247451,5759.6410901597,0.5956630484588064
9,20,4443.005540356327,5753.8031060821,0.5685829053873667
10,20,4359.453468664702,5741.285443808108,0.5756484152131485
11,20,4364.268456183508,5760.256900095127,0.5315886976577623
12,20,4384.192192270285,5759.973997703055,0.5424148938515023
13,20,4305.811529352334,5729.412182253615,0.5527836830246746
14,20,4226.054674123914,5719.093077806686,0.46244673657675567
15,20,4181.540513087846,5722.023511112041,0.4563560854943687
16,20,4159.094716395968,5710.084805912827,0.5277051049834873
17,20,4163.650282619357,5709.665225738505,0.5647500924655784
18,20,4061.2940046757485,5667.388517670617,0.5304744627015726
19,20,3884.012794959658,5611.447393422584,0.5505963518485464
20,20,3911.273139948053,5621.68344267444,0.5192778529503979
21,20,3905.979394505284,5614.717132212148,0.4938011398255534
22,20,3898.829037369698,5606.980448972242,0.4788040547709403
23,20,3901.1541331522485,5619.177549800251,0.44806548354557035
24,20,3880.174174945023,5628.245381281374,0.4807624956622361
25,20,3885.6896508418736,5639.991420411942,0.44755542332387876
26,20,3919.498683316333,5677.999659556506,0.4538501857734103
27,20,3863.47727594496,5635.7945087673515,0.4491540496394818
28,20,3837.708739112986,5639.827908487635,0.399070944621032
29,20,3754.9160785281456,5593.069653388991,0.457588985066317
30,20,3783.092644083402,5603.7413290338345,0.4282067511868896
31,20,3781.261563257218,5631.986897404445,0.4143941714650502
32,20,3815.729508257371,5642.748715335399,0.410237551867966
33,20,3828.096566069527,5655.208284956444,0.4280204528444332
34,20,3792.314971403748,5639.749999244907,0.3300748340199175
35,20,3783.6317022125895,5641.706637394645,0.3554738045197896
36,20,3717.8199159946134,5640.55972024233,0.37297890643629317
37,20,3735.6334254148364,5640.844582606737,0.37053884317015706
38,20,3701.3916318371957,5635.213264034978,0.41184972568523903
39,20,3608.786710893077,5596.156608041764,0.3478970141163926
40,20,3541.0565035854547,5557.334230089278,0.40226554334142384
41,20,3543.4770611898803,5615.250960839049,0.362102887786547
42,20,3540.5606649091765,5596.862334785366,0.3794376278204025
43,20,3541.474332513482,5608.728369829696,0.3951067265723599
44,20,3562.57096090909,5623.93647463997,0.3024413543270453
45,20,3565.051972888178,5614.721435349085,0.2765645913719296
46,20,3542.766984209522,5619.0603607944,0.31126115972584345
47,20,3459.579624028994,5599.053552104117,0.32508945522431104
48,20,3380.42476226272,5565.162522040548,0.36632553438583265
49,20,3353.964183234397,5534.477770564127,0.26471340020134004
50,20,3321.294797610553,5511.940132680481,0.2526990637062867
51,20,3325.434305335423,5524.2740952089025,0.20549220202477347
52,20,3343.310261761667,5522.263507004603,0.16712262879882772
53,20,3279.6019455363917,5515.400844327457,0.11704379187259122
54,20,3268.955074267394,5506.3684598779655,0.15175993691016118
55,20,3306.367145047785,5548.1538685368905,0.16323258620247658
56,20,3340.066477404667,5575.753678685872,0.13529088163810443
57,20,3417.7817627630534,5615.223143194278,0.10753173978445903
58,20,3382.656657058302,5613.039324923609,0.14245047472113126
59,20,3412.4955938574717,5613.184115390589,0.11396542109827362
0,21,5268.102461362335,5977.715862907841,0.449
1,21,5228.283024004726,5989.09036210116,0.4125317688929949
2,21,5047.306672603928,5948.33576191921,0.42235870840238915
3,21,5044.973582006179,5931.09634830315,0.4106922328395066
4,21,4890.531543145848,5887.365372393003,0.42785166129556607
5,21,4812.813066148869,5878.104407591847,0.3752696486104732
6,21,4741.421029677139,5848.600634524069,0.31589388654141504
7,21,4775.8024286205455,5860.738409149589,0.3467175177348808
8,21,4724.817839608773,5866.463352864685,0.28902315044501814
9,21,4715.282166199678,5850.634146755551,0.3940533788622729
10,21,4665.833687780867,5830.468549498209,0.4156465409302369
11,21,4573.927270730111,5802.621287233878,0.4105979492753552
12,21,4404.7033728299,5763.501256309488,0.3978289753033779
13,21,4292.501694896247,5734.567306152751,0.3230237511610915
14,21,4207.946692471177,5707.221910553721,0.3006173723194728
15,21,4189.517773809,5704.693755200282,0.2468457303231249
16,21,4082.1625250453303,5704.480459411891,0.24867746265546248
17,21,4032.8506930595713,5726.213019626377,0.3276039361551517
18,21,4038.054639221126,5743.4705544267945,0.303644193054708
19,21,4021.5047800634784,5699.610177601701,0.3381667932336767
20,21,3894.351669855919,5680.777229912341,0.3139383381134647
21,21,3901.105638275305,5679.497801709913,0.28205876497497695
22,21,3867.245266453169,5656.021874294072,0.30517435055616315
23,21,3847.2065941178607,5631.919178661818,0.337845699796716
24,21,3825.7549567624437,5628.714073984106,0.28789113285568924
25,21,3828.6338646575146,5636.764360317881,0.2843593783767238
26,21,3777.727308467097,5615.747039357035,0.18821358081549375
27,21,3824.8030148380067,5620.150150234933,0.2294537625641837
28,21,3807.5691526335027,5636.214002680956,0.20040074021833273
29,21,3732.891158278279,5596.871112342499,0.290174481280611
30,21,3705.8837916367766,5599.960514255618,0.30895723796650276
31,21,3716.910651842477,5626.643082174235,0.23509464617672687
32,21,3717.6089851859565,5681.411932159472,0.23948540132845123
33,21,3618.081767728049,5636.544276243644,0.2929505555765847
34,21,3575.846885612309,5643.484274865512,0.22403293001633987
35,21,3595.4699021503943,5668.527055064783,0.19186128566158248
36,21,3562.5988970162166,5684.164526736196,0.20483759245112165
37,21,3522.7343614096676,5636.259246355974,0.2176962432460043
38,21,3540.810396528909,5649.041621949504,0.17618356899183357
39,21,3451.70969876227,5629.734759648724,0.09705063799000864
40,21,3412.250657537859,5645.975230421454,0.09701471763839156
41,21,3348.3234695270185,5629.707769009298,0.07877075092727653
42,21,3298.1019815138698,5617.2612198770175,0.07095935379298238
43,21,3328.620829503554,5651.214438450675,0.13047825390197892
44,21,3292.801161560306,5623.8425739790755,0.1790421764382642
45,21,3210.195255665574,5602.254523218698,0.25189361672116284
46,21,3193.632074628926,5566.527408927327,0.18740287685120788
47,21,3153.748927355536,5561.944034474318,0.15622795546465845
48,21,3127.91002734232,5523.416534981002,0.06862098758069211
49,21,3157.4981613455648,5530.057781175397,0.12068732378441228
50,21,3107.8170238574485,5528.592167200423,0.21963305495919644
51,21,3086.577806126292,5523.049036949391,0.13563187927366374
52,21,3047.893128448587,5477.309677500116,0.047878347720196196
53,21,3031.300168948315,5501.269975056063,0.1483396376812133
54,21,3015.7662101934598,5504.962508455578,0.12237406466931604
55,21,3020.4188999844328,5513.0573951562665,0.14558526520671575
56,21,2955.217126735487,5504.1788752060675,0.11160997495449708
57,21,2902.8146639826,5473.109647637162,0.10898388685894607
58,21,2918.549701869133,5465.562422043829,0.09837475220738938
59,21,2811.4922180531516,5405.8898715515925,0.11892365032925253
0,22,5268.102461362335,5977.715862907841,0.449
1,22,5170.885955216408,5969.620152768737,0.42760508915494294
2,22,5077.068174812884,5941.6833553044635,0.47482330119926586
3,22,4996.668765797108,5907.920596880387,0.4550300676082897
4,22,4986.434491556945,5909.928896550398,0.41368382989701347
5,22,4934.702218779181,5909.586687831778,0.40791532512403533
6,22,4897.04412315858,5911.017280367878,0.3781883089611623
7,22,4789.428032235969,5873.2460530507715,0.39839823668102986
8,22,4748.063375626701,5851.950770703423,0.37084007110518985
9,22,4661.133944828351,5847.939518125328,0.35169443628304475
10,22,4728.698409233393,5877.365789276262,0.387187902866294
11,22,4730.701178800527,5906.064040232699,0.43725193958063535
12,22,4679.701271507608,5865.257238068651,0.43332430464566324
13,22,4581.577444999833,5860.742516916225,0.4317883797530755
14,22,4567.846807894493,5821.0486255321575,0.3748093937365964
15,22,4606.682673930328,5812.438279154442,0.3665810275232181
16,22,4527.257259458716,5860.0054107151645,0.2894167582374041
17,22,4458.472957493156,5789.933825304823,0.31540250151677207
18,22,4395.561403503749,5780.166500801557,0.3676910918071939
19,22,4230.363541534619,5757.760254674918,0.4070946619321728
20,22,4366.703856395141,5771.550889468896,0.3963915653346803
21,22,4273.795110163997,5724.328916732425,0.41378753285040043
22,22,4215.753688684808,5680.489406300571,0.3415793053799299
23,22,4088.739468755867,5679.431493592397,0.36620165795421444
24,22,4181.074697267802,5721.592839703096,0.2699826084356257
25,22,4041.253046520001,5685.818258942384,0.3123051902681454
26,22,3963.5559756808716,5688.619099681086,0.3402711623234478
27,22,3967.338915623329,5681.877589381085,0.32430753133417534
28,22,3929.565471237897,5686.455199445024,0.36422347114966913
29,22,3884.4607951468192,5644.928183215353,0.29649195243714427
30,22,3801.8411899907665,5635.075390729694,0.3188588500021483
31,22,3783.613963258361,5616.977609197218,0.2852830363117532
32,22,3782.050149622027,5594.671292781605,0.29034458102442584
33,22,3800.141298400738,5559.750997878962,0.37673539341559
34,22,3783.6703284687874,5553.2331763997445,0.3814113510453159
35,22,3782.102617829017,5562.0827207542725,0.2926834410376215
36,22,3761.3672661951673,5560.455078806804,0.23132595820275836
37,22,3663.1946213305964,5552.346841959717,0.23345506002757685
38,22,3679.0848697355677,5549.668696279928,0.1937137484588017
39,22,3648.8637204271577,5541.253442592481,0.3053577597777115
40,22,3595.461645289027,5529.002036362349,0.3209479239876162
41,22,3481.1859223220463,5504.368642313313,0.3101840685731181
42,22,3473.4969755060924,5511.245506112957,0.2886774377290194
43,22,3452.5455789298585,5501.151698558996,0.2938513766712929
44,22,3471.778971898429,5515.709150887617,0.2373848548983847
45,22,3427.9245904047098,5528.619339889221,0.2873385984141731
46,22,3308.3679301586017,5492.918770438678,0.2546257865366711
47,22,3313.2271378362775,5521.641776876615,0.2064657665520758
48,22,3218.064790149705,5492.385189016476,0.24962147106353644
49,22,3115.3755886484937,5489.867197488762,0.3038428394325838
50,22,3169.755179940655,5494.274327995433,0.24395235606275373
51,22,3141.258709033042,5489.494404281078,0.24095301514791648
52,22,3121.1693829637697,5509.2951978000165,0.18370126812121745
53,22,3134.8521208031793,5501.180752723057,0.1751499451475742
54,22,3124.7879085347527,5504.141879080198,0.14908605391950047
55,22,3057.8217289275453,5479.671286952834,0.09659955106842283
56,22,3018.333920189361,5486.951859752676,0.060473751561871555
57,22,2989.0124939769676,5485.369821898155,0.07936258588224002
58,22,3042.0668242967718,5495.913263378583,0.03892709804230497
59,22,3022.615589274976,5473.128410482141,0.001251320848111831
0,23,5268.102461362335,5977.715862907841,0.449
1,23,5229.845238843981,5940.080284608092,0.35091496144612677
2,23,5217.9680988547625,5931.242230458567,0.3391879037516982
3,23,5236.755555653471,5917.677418731976,0.3080198710302948
4,23,5276.4809719227815,5943.340984626536,0.2755778018379784
5,23,5340.340402703974,5947.628897795038,0.319671904697089
6,23,5209.546369817208,5945.560660516897,0.26995412362563653
7,23,5170.788850370954,5970.775300299402,0.2839455156295421
8,23,5055.995350040135,5950.030833084951,0.3134172385330965
9,23,4905.6349745132475,5885.371913805936,0.1845569481705738
10,23,4851.596460909523,5866.812963067526,0.16131085157834993
11,23,4851.868119633002,5868.699944767878,0.07604991929097513
12,23,4832.922894742675,5874.375442751301,0.013798431572871146
13,23,4808.659545981711,5882.022933963421,0.0
14,23,4780.799974725254,5885.842593529361,0.020858562798897848
15,23,4730.067656212935,5875.603287294705,0.07286536419366486
16,23,4681.288058844035,5871.554499140314,0.18692493279774464
17,23,4671.98470202067,5880.26143696839,0.20052517341215817
18,23,4708.342748194688,5898.683291377301,0.1554012502304815
19,23,4696.928780798105,5918.073765603364,0.18895897793222016
20,23,4671.326724315737,5919.972130985953,0.1783785021719981
21,23,4673.573557495627,5919.462566202606,0.21325984493421804
22,23,4627.87164490203,5941.193643329293,0.21959875846547006
23,23,4591.231470064282,5915.968768431025,0.25495961520713056
24,23,4514.583784867598,5898.595966507844,0.26173619762516703
25,23,4591.922016663386,5897.940772167644,0.1486957152497974
26,23,4685.98402518096,5927.932684883741,0.1486651612380357
27,23,4627.176423778882,5898.981329225342,0.10175495878929737
28,23,4502.4839487946965,5862.5325636489015,0.08425474983229965
29,23,4507.868708388508,5866.821744463617,0.1506196418116299
30,23,4410.740722250537,5846.653538795991,0.23851484493275216
31,23,4320.019322913319,5816.2116373082745,0.18937185172292637
32,23,4298.809248641296,5789.572239720324,0.1759600447549055
33,23,4214.793203729065,5781.254389228753,0.2239324777422474
34,23,4160.888310784275,5765.5808403445735,0.1995873558101915
35,23,4131.425835283882,5779.753680286218,0.2783874091312724
36,23,4106.737680217128,5773.894278196488,0.3332700151799202
37,23,4059.3497427174107,5754.957978479263,0.3532880009668849
38,23,4002.4064122383243,5754.1723254115705,0.33001784275887874
39,23,3883.973338850698,5728.378990978097,0.27792429691132176
40,23,3889.470083603106,5740.996652485787,0.31506148562832087
41,23,3852.735970008444,5717.325223832001,0.3192407735572321
42,23,3968.5028082862445,5757.248536510207,0.18625597539614958
43,23,3945.1317584418525,5768.708503196957,0.24061687327662762
44,23,3881.0330750449157,5787.290075940411,0.24996914429051253
45,23,3879.6784465553515,5793.511656689141,0.199231595039035
46,23,3893.4777475988485,5806.055528546084,0.2401725346607325
47,23,3840.151263170559,5820.040125425524,0.19946244407484123
48,23,3829.180857473016,5822.468328444244,0.1795631559053015
49,23,3860.107862096186,5847.052313893693,0.18476497679604917
50,23,3822.4027217536914,5858.254902144716,0.16663009625641298
51,23,3817.2065557791766,5859.986722572006,0.1507641868310592
52,23,3828.2786356202223,5880.417115899088,0.185098049510466
53,23,3769.62290253324,5861.5121509548135,0.2081930126782799
54,23,3776.366547473314,5861.086432365459,0.24435771908733372
55,23,3786.1620671858745,5856.885555806666,0.23969803494732242
56,23,3804.1259390409086,5857.5469508766,0.15351209955059586
57,23,3676.3626410223897,5870.454581196783,0.11359780683568431
58,23,3601.622196034627,5855.131886926139,0.12987895697075097
59,23,3568.027869488603,5820.171795173608,0.14654782695288346
0,24,5268.102461362335,5977.715862907841,0.449
1,24,5219.6185476333585,5934.700018315848,0.3961581483644183
2,24,5184.983326882997,5924.554324058725,0.41591393701069945
3,24,5208.927200552967,5957.007204724758,0.3463327835117449
4,24,5164.543043276794,5973.518625536337,0.3881225231247579
5,24,5068.800833707167,5943.995464046471,0.3214017975066592
6,24,5096.490538262418,5972.861754703816,0.2648540207042936
7,24,5117.610151715738,5991.363855955257,0.2743593989252565
8,24,5172.172153137366,6033.5337703691075,0.19944626079291836
9,24,5178.210103886043,6061.740340479946,0.17757056064754304
10,24,5121.324320789243,6064.778527873414,0.15789260471393243
11,24,5072.541567953221,6040.914483138107,0.21400217577300673
12,24,5010.997887891634,6023.37218774448,0.16260385366596986
13,24,4975.362022490442,6013.728569178786,0.10806131374846167
14,24,5000.93840484557,6058.641785966512,0.10594877879100052
15,24,4857.739852503337,6028.9726981586755,0.12220092655050971
16,24,4730.272694922588,6012.970634160877,0.1892585593198745
17,24,4630.825275530645,6003.688307359823,0.19075730461556742
18,24,4575.660525852857,5952.102675257707,0.2215680635973229
19,24,4490.184325485253,5946.838113833636,0.25132449795192635
20,24,4464.5114810763625,5938.9820793967065,0.17851468003345236
21,24,4412.271026648416,5911.758651840418,0.19315248553929004
22,24,4362.348000065205,5840.65200449792,0.1620768852763002
23,24,4231.130636935238,5837.119028483745,0.21631819187690124
24,24,4201.64035142786,5828.835348242595,0.17000880381867528
25,24,4098.791350719503,5818.767636520202,0.24629447823130984
26,24,4145.487424775487,5821.297053668909,0.1794625219968405
27,24,4163.674560512097,5799.5648857703345,0.18793229760304314
28,24,4211.553287752829,5826.672072081567,0.1759745575490321
29,24,4197.1588332405245,5832.735037495793,0.13729799385202185
30,24,4210.192674347487,5840.896638192212,0.12443232587679974
31,24,4105.68949484909,5815.163484105094,0.08955478550608234
32,24,4113.294322833362,5848.367828259006,0.16536481343169096
33,24,3968.993454910127,5830.938187277636,0.135962609459196
34,24,3963.331286282613,5840.660332804018,0.17439591846502367
35,24,3967.5703891685707,5859.69497980824,0.11546720970981306
36,24,3947.2508058553,5866.044576071243,0.10679042296042351
37,24,4000.3780295826105,5906.867748582589,0.019742877982716164
38,24,3935.665396341546,5901.177674325938,0.01169661556478661
39,24,3982.512342505631,5933.971613946129,0.0
40,24,3965.429257413809,5932.236694786882,0.0
41,24,4007.8269581473746,5973.9045453412255,0.0
42,24,4031.3355643979326,6024.175888687241,0.09186184510974035
43,24,4010.659698102919,6057.651650231028,0.12934537447525
44,24,4005.237961068262,6047.711956703427,0.20933231349620696
45,24,4069.3882403619673,6078.668451425085,0.13982637966849093
46,24,4000.1571987656303,6035.3785634114865,0.14630474091451098
47,24,3954.6880621512164,6004.718890194743,0.14504936613034475
48,24,4018.743194846003,6013.881532495667,0.22385174097255345
49,24,3916.4632075123473,6002.824514360574,0.18963404350921723
50,24,3734.6982759160956,5936.3674346616535,0.259248627147849
51,24,3661.2453952028873,5913.593202491516,0.3005368596732453
52,24,3573.4372776455725,5885.346423303903,0.4149892759397509
53,24,3563.954041696394,5852.912559166405,0.3595869187646874
54,24,3569.6565472734187,5855.640921547595,0.3293601256707065
55,24,3474.652314216942,5830.869904363457,0.2184422771207301
56,24,3530.2788178880296,5855.228701939644,0.19722992696689512
57,24,3460.579923730802,5833.8995342699645,0.2896044513097031
58,24,3366.534047042871,5807.581578986288,0.29000593898355975
59,24,3290.9061833023875,5796.048543272844,0.32018909316231925
0,25,5268.102461362335,5977.715862907841,0.449
1,25,5254.068842141877,5998.458812386138,0.4298351860387837
2,25,5219.167499397624,5998.160116867024,0.48282845967551935
3,25,5111.550934533904,5973.2073771393225,0.5252526712920634
4,25,5047.304050094724,5932.8926592032785,0.5046856353830599
5,25,4984.823783999823,5911.3537616313,0.48340217278136055
6,25,4916.804736436796,5892.5451501856705,0.4093598939697147
7,25,4823.335328045345,5875.411217815186,0.36439846694717043
8,25,4598.607009371948,5812.932348977851,0.42850850958968056
9,25,4444.309320473648,5790.337882462837,0.38270501178738603
10,25,4406.028016022448,5792.759326993108,0.37485139538481715
11,25,4325.8469908129155,5783.106381055508,0.3323652000718451
12,25,4244.521561009147,5745.458166670821,0.3234395757372414
13,25,4229.207831750586,5743.330897277004,0.3078338853668122
14,25,4181.842688713135,5731.634306390366,0.3207825754660805
15,25,4153.852989519838,5767.490007649332,0.3146139779444562
16,25,4207.998100782899,5803.224751609314,0.27832988972006223
17,25,4188.845999607422,5812.945677198395,0.2698334309699244
18,25,4201.200544206092,5855.683342741594,0.22198608207852188
19,25,4092.6486656623288,5834.274752707907,0.148333442607354
20,25,4047.846913495513,5860.956496774049,0.043049377852571916
21,25,4037.7095446014127,5880.777053710081,0.04980639157300275
22,25,4037.0964824315693,5929.417147314878,0.024299369697831745
23,25,4053.6929087309413,5989.675889130089,0.02185035991039709
24,25,3954.787411979354,5954.0451293327405,0.013771355191068133
25,25,4042.2027276397916,6003.243709839742,0.044682244921436055
26,25,4017.080774626712,5984.469788815227,0.0
27,25,4002.39809584069,5971.727622337613,0.07381336208726229
28,25,4028.2436193074213,5976.353852399481,0.0895131287685198
29,25,3933.9910013660265,5936.794123480117,0.05934743798305766
30,25,3843.8332715160054,5913.922616603955,0.10939007191418576
31,25,3801.620223007833,5886.590862907118,0.14064000881433558
32,25,3693.34270241764,5871.355847641896,0.24793156339102024
33,25,3650.952331556433,5871.837484793169,0.25587233260871944
34,25,3622.1369685390137,5871.796643266283,0.23357583585447575
35,25,3518.8904727259637,5893.57550661935,0.19421866904899526
36,25,3525.728126812964,5900.292049176397,0.17606555106917313
37,25,3566.2222945131775,5926.5978718649085,0.12950645435361924
38,25,3561.119165144846,5944.369855241147,0.1264939633352716
39,25,3483.416860528542,5937.670243446732,0.1063908132540067
40,25,3423.2224311285067,5930.799318678105,0.11537990041590139
41,25,3437.7921765218994,5953.3647422131935,0.03473017505053344
42,25,3550.1315914208244,6007.894757452254,0.006060005054054855
43,25,3560.9732849113802,5990.877416139718,0.0755534937819762
44,25,3617.960017828579,6021.189840620459,0.055796508504905966
45,25,3478.5832001435356,5972.792339780903,0.03625773142870912
46,25,3411.7480853698075,5970.973272403861,0.11516328477473939
47,25,3385.968598703255,5977.560115942047,0.12515693780994833
48,25,3349.7257692614853,5995.260249870195,0.14214309775255018
49,25,3299.449397888876,5994.25649685776,0.10998495617258677
50,25,3321.805184743621,6032.624216854668,0.08980729978120129
51,25,3374.435016792822,6074.409380862867,0.1438540162513265
52,25,3359.5558235638814,6051.993278650958,0.1569951560444924
53,25,3350.892185739958,6027.713373351527,0.09368185401867948
54,25,3364.8318337208543,6050.2538602405575,0.13682734256537132
55,25,3336.1498820684665,5996.491982311006,0.17252339623818475
56,25,3331.9390787957454,6009.215393292711,0.09065440643867577
57,25,3315.9228784468155,6021.525228414793,0.07597809509619938
58,25,3260.8253984433613,6024.772882049343,0.043236007330051424
59,25,3236.8400768639303,6010.908033166351,0.07099920614116116
0,26,5268.102461362335,5977.715862907841,0.449
1,26,5199.479984422351,5952.280842799731,0.3649835857553202
2,26,5191.385610456375,5974.404888243755,0.36113646292051454
3,26,5056.765968989729,5931.734567873631,0.44134319598247485
4,26,4975.889718168813,5908.7931084856145,0.4709320170171957
5,26,4897.2989508531,5877.801099876081,0.5400948593929695
6,26,4802.209543092158,5876.907528869705,0.46343736851226086
7,26,4676.19868445041,5842.586577336609,0.40844084245295326
8,26,4638.91956110546,5843.111279578899,0.43462521216430156
9,26,4600.149024115164,5843.255870844936,0.3478389230328803
10,26,4476.068531252268,5822.428417178348,0.4337648240354181
11,26,4349.277118230783,5777.707343091823,0.4072551325599527
